Country,Item Type,Order Date,Order ID,Order Priority,Region,Sales Channel,Ship Date,Total Cost,Total Revenue,Units Sold
Australia,Beverages,07/03/2014,187583407,M,Asia-Pacific,Offline,07/24/2014,119423.16,183595.95,3813
Australia,Beverages,10/18/2016,280939576,L,Asia-Pacific,Online,11/18/2016,280408.53,432284.95,9227
Mexico,Baby Food,04/25/2014,502477106,H,North America,Offline,05/04/2014,27025.11,142132.06,553
United States,Clothes,01/02/2016,266076902,C,North America,Online,01/04/2016,198006.4,640527.68,5756
Japan,Meat,12/29/2014,952172487,M,Asia-Pacific,Online,01/13/2015,323583.75,476103.6,735
Canada,Cosmetics,08/29/2017,634348745,H,North America,Offline,09/05/2017,2576993.76,4441509.6,9768
Ireland,Cereal,05/21/2017,818016609,L,Europe,Offline,07/07/2017,779246.8,1389950.1,6470
Canada,Clothes,09/07/2012,484744683,L,North America,Online,11/06/2012,282620.8,880992.2,8140
Canada,Snacks,06/10/2017,853987850,H,North America,Online,06/25/2017,850059.86,1147521.95,5351
United Arab Emirates,Cosmetics,01/09/2015,534047340,L,Middle East and Africa,Online,03/04/2015,862350.72,1480455.68,3344
South Africa,Beverages,07/06/2015,428455028,C,Middle East and Africa,Online,07/07/2015,171636.66,257454.99,5367
Egypt,Snacks,02/10/2012,713401763,H,Middle East and Africa,Online,02/16/2012,813571.36,1120559.09,5131
Turkey,Fruits,07/13/2010,156301926,H,Europe,Online,07/22/2010,42920.2,62522.56,6406
United Arab Emirates,Office Supplies,05/28/2012,864945036,L,Middle East and Africa,Online,06/30/2012,4164270.78,5137285.16,7591
India,Vegetables,04/26/2012,840226363,M,Asia-Pacific,Offline,05/11/2012,79701.57,125754.73,841
Canada,Baby Food,12/27/2011,148057234,M,North America,Offline,01/23/2012,179912.44,1013639.9,3841
France,Personal Care,09/28/2014,392718059,M,Europe,Offline,10/22/2014,204491.52,286778.88,3456
Saudi Arabia,Household,02/13/2013,843591058,C,Middle East and Africa,Offline,02/15/2013,1978098.46,5146683.9,8098
Saudi Arabia,Vegetables,06/08/2017,949533843,C,Middle East and Africa,Online,06/10/2017,115685.9,185903.15,1255
Saudi Arabia,Cereal,11/16/2012,712149161,L,Middle East and Africa,Online,01/15/2013,759044.16,1333477.44,6624
India,Beverages,12/21/2010,138327414,C,Asia-Pacific,Online,12/26/2010,254676.72,392585.32,8258
South Africa,Beverages,06/05/2010,172370603,H,Middle East and Africa,Online,06/16/2010,95127.34,151011.14,3122
Poland,Personal Care,08/08/2011,640757095,L,Europe,Offline,09/21/2011,575074.2,820715.86,9881
Italy,Vegetables,05/18/2016,288472839,L,Europe,Online,06/17/2016,232852.98,418922.0,2602
Australia,Clothes,04/06/2014,773465510,H,Asia-Pacific,Offline,04/13/2014,174996.8,518646.4,4880
Netherlands,Snacks,12/10/2014,272977662,C,Europe,Online,12/11/2014,635940.38,860642.34,4126
Belgium,Fruits,09/05/2017,873612152,H,Europe,Online,09/11/2017,47234.88,60526.08,6816
Netherlands,Fruits,03/02/2011,162725352,H,Europe,Online,03/17/2011,25846.24,34841.36,3928
Saudi Arabia,Clothes,03/23/2010,403298186,H,Middle East and Africa,Online,04/07/2010,295726.05,876348.3,7905
South Africa,Vegetables,11/14/2016,614460934,M,Middle East and Africa,Offline,12/07/2016,548356.2,898602.18,5754
Sweden,Office Supplies,08/15/2011,376178153,L,Europe,Online,09/23/2011,1623642.12,1903516.2,2956
Netherlands,Vegetables,05/13/2013,681429608,H,Europe,Offline,05/20/2013,72184.29,125376.07,797
Poland,Cereal,07/21/2014,517087338,L,Europe,Online,09/02/2014,810017.6,1421575.68,6944
Egypt,Fruits,06/30/2011,305047185,L,Middle East and Africa,Offline,08/22/2011,59015.04,79652.74,8782
Turkey,Personal Care,02/24/2016,521797528,L,Europe,Offline,04/21/2016,379856.48,544058.2,6788
Sweden,Beverages,12/29/2016,268276118,C,Europe,Offline,01/02/2017,28764.39,43552.44,933
South Africa,Cereal,10/13/2017,900981010,C,Middle East and Africa,Online,10/15/2017,757271.7,1277920.08,6423
Turkey,Household,08/12/2014,918857275,M,Europe,Online,09/06/2014,1898210.16,5321101.17,7777
Egypt,Personal Care,09/25/2010,156642791,H,Middle East and Africa,Online,10/01/2010,24304.39,38195.19,451
India,Fruits,09/09/2011,769189920,L,Asia-Pacific,Online,11/08/2011,24369.31,32049.77,3589
Australia,Meat,04/01/2013,263226903,L,Asia-Pacific,Online,05/10/2013,765853.3,1061323.08,1762
Poland,Beverages,04/19/2016,367780255,C,Europe,Online,04/24/2016,252726.99,361673.13,7793
Mexico,Cereal,06/11/2010,923708262,C,North America,Online,06/13/2010,740565.39,1301300.02,6341
Mexico,Vegetables,07/23/2016,628030831,L,North America,Offline,09/09/2016,278495.55,451566.14,3079
Singapore,Beverages,12/27/2011,219155077,L,Asia-Pacific,Online,01/30/2012,162267.6,247940.88,5016
Turkey,Fruits,12/23/2013,548543471,L,Europe,Online,02/10/2014,54070.95,79506.45,8205
Netherlands,Cosmetics,11/02/2015,797293434,M,Europe,Offline,11/17/2015,2099684.55,3432259.44,8121
Spain,Cosmetics,10/14/2013,591867729,C,Europe,Offline,10/15/2013,1233488.7,2049919.2,4570
Canada,Office Supplies,12/31/2016,604788545,H,North America,Online,01/05/2017,4746340.56,6111393.12,9498
South Africa,Baby Food,10/06/2013,537222341,L,Middle East and Africa,Offline,11/16/2013,417506.74,2230979.94,8498
Japan,Fruits,06/26/2015,821348271,L,Asia-Pacific,Online,08/04/2015,29629.47,41472.32,4469
Mexico,Fruits,06/11/2011,265362816,H,North America,Online,06/17/2011,27050.4,37576.8,4080
Germany,Beverages,10/29/2013,594740501,H,Europe,Online,11/12/2013,38467.1,60206.65,1253
India,Personal Care,11/24/2017,299259436,H,Asia-Pacific,Online,12/01/2017,198846.72,287020.96,3368
Mexico,Beverages,09/09/2017,444032199,H,North America,Offline,09/17/2017,107595.84,161074.8,3544
Sweden,Clothes,04/06/2015,298564765,C,Europe,Online,04/09/2015,363921.4,1023584.04,9796
United States,Cereal,08/13/2011,300841312,M,North America,Offline,09/03/2011,254633.19,419743.07,2131
Japan,Cereal,09/29/2016,369455288,C,Asia-Pacific,Offline,10/03/2016,997702.76,1679359.9,8401
Japan,Office Supplies,02/26/2013,886960612,H,Asia-Pacific,Offline,03/05/2013,581760.05,754288.79,1159
Mexico,Household,02/19/2010,488135963,H,North America,Offline,03/06/2010,379915.5,1060503.45,1545
Mexico,Cosmetics,01/06/2014,625153659,L,North America,Offline,02/28/2014,2071822.32,3415334.37,7971
Japan,Clothes,09/30/2017,954968700,M,Asia-Pacific,Online,10/26/2017,243292.23,741663.18,6813
South Africa,Meat,08/05/2011,946393426,C,Middle East and Africa,Online,08/09/2011,3074557.64,4510992.42,6974
Australia,Snacks,02/06/2014,285521063,M,Asia-Pacific,Offline,02/21/2014,1133128.48,1562696.96,7216
Ireland,Cereal,03/09/2010,123279441,M,Europe,Online,04/05/2010,885659.37,1585816.95,7837
South Africa,Cereal,07/21/2012,567193199,L,Middle East and Africa,Offline,08/26/2012,955283.56,1660043.28,8071
Sweden,Snacks,03/11/2011,251910624,H,Europe,Offline,03/17/2011,840265.12,1162352.36,5396
Belgium,Meat,07/03/2015,433517009,M,Europe,Offline,07/18/2015,2199606.24,3156968.08,5146
Saudi Arabia,Personal Care,10/29/2013,167779949,M,Middle East and Africa,Offline,11/24/2013,122990.07,188168.43,2199
Canada,Fruits,05/07/2012,780614261,C,North America,Online,05/10/2012,28252.8,38102.04,3924
Egypt,Office Supplies,10/31/2017,714475557,L,Middle East and Africa,Offline,12/06/2017,1198790.8,1460958.1,2182
Ireland,Personal Care,06/25/2015,512470771,M,Europe,Online,07/25/2015,23189.37,35378.28,417
Ireland,Fruits,03/11/2015,307427294,H,Europe,Offline,03/25/2015,29511.96,41147.34,4458
Japan,Fruits,10/07/2012,618137470,H,Asia-Pacific,Offline,10/15/2012,1020.0,1444.5,150
Spain,Fruits,10/13/2016,741654357,C,Europe,Offline,10/18/2016,24111.78,31980.19,3377
Canada,Vegetables,11/15/2015,852313014,H,North America,Online,11/28/2015,419001.28,719213.05,4727
Canada,Cosmetics,04/27/2013,184513867,M,North America,Online,05/12/2013,152907.04,256639.24,572
Australia,Cereal,03/24/2016,393724281,C,Asia-Pacific,Offline,03/26/2016,1144685.34,1984278.52,9829
Egypt,Clothes,10/30/2011,156289286,C,Middle East and Africa,Offline,11/04/2011,77616.0,229320.0,2205
Australia,Fruits,03/17/2014,450695315,M,Asia-Pacific,Offline,04/01/2014,50642.28,66585.22,7214
Mexico,Cosmetics,09/27/2015,250228767,L,North America,Online,10/28/2015,594922.4,1030266.2,2260
Germany,Office Supplies,01/12/2011,906219798,M,Europe,Online,02/07/2011,3072937.0,3840844.0,5950
Canada,Household,03/13/2017,322537900,H,North America,Offline,03/24/2017,664104.35,1691176.76,2639
United Arab Emirates,Beverages,09/07/2012,848707043,L,Middle East and Africa,Online,10/08/2012,279696.36,444576.81,9237
Sweden,Baby Food,08/10/2012,911709171,H,Europe,Online,08/17/2012,111744.75,590539.8,2355
Saudi Arabia,Office Supplies,04/07/2010,733151906,L,Middle East and Africa,Offline,05/28/2010,3639315.82,4285451.48,6898
United States,Clothes,12/02/2013,990171357,C,North America,Online,12/03/2013,358257.88,1053110.64,9628
Poland,Clothes,01/14/2017,271651932,M,Europe,Online,02/07/2017,160450.08,487048.8,4452
Ireland,Cosmetics,09/01/2013,584955248,L,Europe,Online,10/29/2013,1137082.5,1937099.7,4365
Canada,Personal Care,01/28/2012,320743270,C,North America,Online,01/29/2012,43815.46,61402.64,782
Ireland,Vegetables,08/26/2016,772288694,L,Europe,Online,10/21/2016,454626.9,746253.3,5070
Ireland,Cosmetics,06/23/2013,321569527,M,Europe,Online,07/08/2013,991476.45,1651002.75,3645
South Africa,Vegetables,05/20/2014,740745103,L,Middle East and Africa,Offline,07/08/2014,265991.32,431576.25,2807
Japan,Beverages,05/08/2010,100010183,H,Asia-Pacific,Online,05/22/2010,30262.67,45554.83,919
Australia,Household,08/08/2010,896551594,M,Asia-Pacific,Online,09/03/2010,921620.7,2537956.98,3627
India,Cosmetics,05/03/2013,959591246,C,Asia-Pacific,Online,05/04/2013,533534.04,882257.61,2067
Germany,Snacks,12/17/2011,722530817,H,Europe,Offline,12/22/2011,284329.44,403302.24,1944
Singapore,Baby Food,10/04/2017,132102862,C,Asia-Pacific,Online,10/06/2017,164765.7,943146.6,3630
Canada,Household,12/18/2011,926279823,C,North America,Offline,12/19/2011,2486559.6,6481288.26,9549
Singapore,Vegetables,12/30/2012,840533109,C,Asia-Pacific,Online,12/31/2012,433362.7,679833.75,4555
Saudi Arabia,Snacks,04/08/2016,407645403,H,Middle East and Africa,Offline,04/20/2016,606801.91,849764.04,3893
India,Personal Care,04/20/2015,879749812,L,Asia-Pacific,Offline,06/06/2015,155820.75,236752.85,2785
Netherlands,Vegetables,12/14/2011,923896371,L,Europe,Offline,01/31/2012,599843.14,1079209.82,6682
Japan,Snacks,01/15/2014,457345648,C,Asia-Pacific,Offline,01/19/2014,233676.24,335505.96,1516
Australia,Meat,11/07/2013,899716355,M,Asia-Pacific,Online,11/26/2013,4114731.1,6261336.2,9910
Ireland,Cereal,12/01/2010,657882800,M,Europe,Offline,12/29/2010,237469.05,399377.13,1933
Mexico,Baby Food,07/17/2012,998151518,L,North America,Online,09/06/2012,264776.4,1401136.38,5586
Australia,Office Supplies,06/21/2016,342466812,C,Asia-Pacific,Online,06/24/2016,3628218.88,4633404.16,6784
United Arab Emirates,Vegetables,08/29/2015,429161924,M,Middle East and Africa,Online,09/16/2015,720280.1,1211171.11,8213
Poland,Cosmetics,02/22/2012,299409014,M,Europe,Online,03/08/2012,91607.7,153529.95,365
United States,Cosmetics,09/25/2014,468475537,C,North America,Online,09/28/2014,1678448.88,2958731.94,6702
Egypt,Clothes,12/11/2016,829196781,L,Middle East and Africa,Offline,01/28/2017,288308.16,875561.4,7938
Saudi Arabia,Meat,05/08/2010,678765421,L,Middle East and Africa,Offline,06/15/2010,3435404.67,4843501.7,7859
Canada,Vegetables,04/22/2010,193231525,L,North America,Offline,06/03/2010,69737.62,115850.65,733
Egypt,Office Supplies,10/02/2012,359178336,H,Middle East and Africa,Online,10/17/2012,857031.2,1094585.2,1640
Saudi Arabia,Fruits,06/06/2012,737189607,L,Middle East and Africa,Offline,07/25/2012,45331.28,64856.5,6827
Mexico,Meat,03/13/2015,801907516,H,North America,Online,03/22/2015,3903459.69,6082517.85,9357
Canada,Personal Care,12/14/2011,745448057,H,North America,Offline,12/26/2011,287835.02,382520.82,4906
Australia,Beverages,03/26/2012,899433831,M,Asia-Pacific,Online,04/25/2012,249965.34,378456.72,8066
Poland,Baby Food,07/04/2012,577456920,L,Europe,Online,08/13/2012,474258.49,2399405.96,9661
United States,Cereal,10/14/2016,561680490,M,North America,Online,10/29/2016,851845.62,1540904.75,7277
Mexico,Office Supplies,09/11/2014,553393108,L,North America,Online,10/26/2014,333164.15,425056.06,649
United States,Beverages,04/29/2015,247668785,L,North America,Offline,06/10/2015,278472.96,415187.04,8408
United States,Cereal,06/15/2017,698469846,H,North America,Online,06/23/2017,881403.84,1530789.12,7408
Australia,Beverages,04/20/2011,901700901,M,Asia-Pacific,Offline,05/06/2011,120430.2,181582.5,3905
Saudi Arabia,Fruits,04/07/2011,971300408,H,Middle East and Africa,Online,04/20/2011,31102.88,39524.72,4456
Netherlands,Clothes,02/12/2012,516458857,C,Europe,Online,02/16/2012,283791.36,832486.4,7936
United States,Snacks,10/06/2010,276880410,M,North America,Online,11/05/2010,1362185.55,1736244.0,8511
Turkey,Household,12/11/2012,444120916,L,Europe,Online,01/23/2013,276541.29,686824.44,1077
Saudi Arabia,Clothes,01/17/2015,760239309,L,Middle East and Africa,Offline,03/07/2015,138876.13,397799.01,3781
United Arab Emirates,Clothes,11/04/2010,191099113,L,Middle East and Africa,Offline,12/17/2010,339106.32,1037768.58,9927
Turkey,Baby Food,05/30/2014,466664184,L,Europe,Offline,07/07/2014,371313.6,2063967.0,7710
Singapore,Cosmetics,05/01/2014,809752821,C,Asia-Pacific,Offline,05/06/2014,2546625.44,4099020.4,9278
Sweden,Fruits,11/03/2013,775513932,H,Europe,Offline,11/16/2013,59990.0,76444.4,8570
Singapore,Cosmetics,08/20/2013,305993653,M,Asia-Pacific,Offline,09/11/2013,2391989.6,4291428.05,9373
Australia,Cosmetics,07/06/2017,249548263,L,Asia-Pacific,Offline,08/26/2017,861224.0,1446849.95,3185
Japan,Snacks,04/17/2012,878025484,L,Asia-Pacific,Offline,06/11/2012,1181414.4,1583232.0,7680
Japan,Clothes,04/06/2017,869917396,L,Asia-Pacific,Online,05/31/2017,291684.38,890960.2,8242
Australia,Office Supplies,11/09/2012,973075072,L,Asia-Pacific,Online,12/28/2012,655321.6,872435.2,1280
Saudi Arabia,Beverages,07/21/2015,709298704,M,Middle East and Africa,Offline,08/19/2015,292419.26,423123.19,9121
United Arab Emirates,Cosmetics,01/16/2017,436233641,H,Middle East and Africa,Offline,01/28/2017,2492654.52,4280201.4,9852
United States,Cereal,08/12/2010,388207655,H,North America,Offline,08/17/2010,143239.5,258581.7,1251
Germany,Vegetables,06/13/2010,770401470,C,Europe,Online,06/18/2010,93474.07,163836.36,1081
Singapore,Household,06/21/2012,124646738,M,Asia-Pacific,Online,07/14/2012,2259024.12,5956050.1,9154
Japan,Cereal,01/28/2016,895058691,C,Asia-Pacific,Online,02/02/2016,47135.55,75956.65,385
Australia,Beverages,07/23/2014,286340494,H,Asia-Pacific,Online,07/31/2014,128697.9,186420.9,4065
Spain,Beverages,07/12/2017,515219499,H,Europe,Online,07/21/2017,231649.2,346461.6,7230
United Arab Emirates,Clothes,08/01/2014,760408044,H,Middle East and Africa,Online,08/13/2014,254236.5,834372.0,7350
Saudi Arabia,Office Supplies,07/20/2017,445830787,L,Middle East and Africa,Online,09/03/2017,3918320.64,4735193.58,7254
Canada,Office Supplies,10/20/2016,998657208,C,North America,Offline,10/22/2016,3144123.0,3873114.9,6210
United Arab Emirates,Household,07/11/2013,347922133,M,Middle East and Africa,Online,08/06/2013,1649150.23,4598878.31,6737
South Africa,Baby Food,01/27/2015,122005392,M,Middle East and Africa,Online,02/11/2015,309249.09,1628685.99,6471
South Africa,Vegetables,01/02/2011,379021573,C,Middle East and Africa,Offline,01/06/2011,382915.8,643538.0,4276
United Arab Emirates,Cereal,05/29/2010,859247723,M,Middle East and Africa,Online,06/25/2010,679082.86,1215328.76,6073
Germany,Personal Care,11/21/2010,568037375,H,Europe,Offline,12/04/2010,241392.0,342571.2,4280
Japan,Clothes,11/14/2011,155991919,C,Asia-Pacific,Offline,11/19/2011,41646.72,125155.08,1194
Spain,Office Supplies,11/19/2011,865072262,C,Europe,Offline,11/21/2011,206162.91,240551.97,381
United States,Beverages,12/28/2015,292118167,L,North America,Online,01/30/2016,245388.88,359560.74,7678
Belgium,Cereal,08/26/2013,641713214,M,Europe,Online,09/15/2013,534868.47,893226.24,4561
Canada,Cereal,04/06/2015,494268170,M,North America,Online,04/25/2015,258642.03,471399.98,2267
Australia,Clothes,12/19/2017,145390869,C,Asia-Pacific,Online,12/20/2017,144268.58,460093.04,4166
Canada,Cereal,03/03/2015,681397860,H,North America,Offline,03/16/2015,968657.13,1654169.58,8127
South Africa,Snacks,10/26/2012,235548996,L,Middle East and Africa,Offline,12/11/2012,999902.5,1496396.46,6779
United States,Beverages,04/19/2011,125636498,L,North America,Offline,06/07/2011,215415.52,318804.0,6856
Australia,Clothes,11/19/2014,914708257,H,Asia-Pacific,Online,12/04/2014,89542.26,276887.97,2511
Turkey,Cosmetics,08/06/2011,528679814,C,Europe,Online,08/07/2011,1046527.2,1628848.0,3820
South Africa,Fruits,06/19/2011,787219326,M,Middle East and Africa,Offline,07/17/2011,6342.34,8469.0,941
Canada,Fruits,03/21/2015,981643204,H,North America,Offline,04/01/2015,47736.0,65808.0,7200
Saudi Arabia,Meat,09/19/2013,208772981,H,Middle East and Africa,Offline,09/27/2013,2279352.96,3124500.48,5184
Belgium,Cosmetics,09/18/2015,458673718,H,Europe,Online,09/26/2015,2245101.78,3756576.78,8637
Egypt,Personal Care,02/16/2014,914425101,L,Middle East and Africa,Offline,03/19/2014,489861.2,727250.2,8570
South Africa,Office Supplies,09/21/2011,875825198,H,Middle East and Africa,Online,10/02/2011,2938445.51,3565920.61,5509
Japan,Cereal,12/01/2016,425247450,M,Asia-Pacific,Online,12/28/2016,535087.66,906421.04,4618
United States,Clothes,09/07/2014,326147192,C,North America,Online,09/09/2014,255454.94,756220.4,7094
United States,Cereal,05/31/2015,822211420,H,North America,Offline,06/06/2015,430653.86,795348.4,3689
Saudi Arabia,Beverages,12/01/2016,699758448,C,Middle East and Africa,Offline,12/04/2016,258673.68,360306.6,7782
Singapore,Office Supplies,08/29/2016,392260212,M,Asia-Pacific,Offline,09/20/2016,2060910.94,2462101.4,3806
Singapore,Meat,08/20/2016,340115742,C,Asia-Pacific,Online,08/23/2016,1751258.09,2599513.6,4321
Italy,Meat,10/27/2017,455637397,M,Europe,Online,11/22/2017,2964343.2,4243047.2,6860
India,Clothes,06/08/2017,535858328,M,Asia-Pacific,Offline,06/25/2017,195930.91,547578.92,5243
United Arab Emirates,Household,09/29/2013,628131485,C,Middle East and Africa,Online,10/02/2013,500368.68,1359432.69,2037
United Arab Emirates,Household,03/19/2013,737207839,C,Middle East and Africa,Online,03/21/2013,690026.35,1890170.82,2801
Saudi Arabia,Beverages,02/04/2010,952110109,H,Middle East and Africa,Online,02/11/2010,282556.68,441651.49,8953
United Kingdom,Baby Food,05/14/2010,836223645,C,Europe,Online,05/16/2010,242481.5,1227663.12,4874
India,Baby Food,09/14/2013,142427534,M,Asia-Pacific,Offline,10/02/2013,36759.78,180529.56,738
United States,Cereal,03/17/2011,176969365,C,North America,Offline,03/20/2011,1126174.07,2088239.23,9821
Japan,Beverages,10/07/2011,404617363,C,Asia-Pacific,Offline,10/12/2011,53199.72,77238.36,1674
Canada,Fruits,01/28/2015,974710918,M,North America,Offline,02/23/2015,57287.23,79898.39,8437
South Africa,Clothes,05/12/2012,185312145,L,Middle East and Africa,Offline,06/18/2012,264779.06,807890.07,7657
Mexico,Beverages,01/13/2015,457264194,M,North America,Online,02/01/2015,82745.0,118185.32,2546
Japan,Vegetables,08/06/2014,861401895,C,Asia-Pacific,Offline,08/07/2014,850667.9,1381077.9,9145
Sweden,Snacks,10/04/2011,962888328,H,Europe,Offline,10/15/2011,486262.14,658729.5,3237
Australia,Cereal,05/20/2017,900239651,C,Asia-Pacific,Offline,05/24/2017,629324.52,1146092.2,5401
Egypt,Personal Care,11/04/2011,459227061,M,Middle East and Africa,Online,11/27/2011,375736.32,586137.6,6912
United Kingdom,Cereal,02/12/2013,778108722,M,Europe,Offline,03/05/2013,355070.55,645852.39,3057
Singapore,Personal Care,01/12/2010,316587933,L,Asia-Pacific,Offline,02/14/2010,466262.1,685415.7,8010
France,Fruits,12/06/2015,959293519,L,Europe,Offline,01/23/2016,22822.14,32389.5,3322
Canada,Vegetables,07/02/2010,950229884,L,North America,Offline,08/10/2010,480265.95,862536.56,5549
Canada,Household,07/14/2013,800138394,C,North America,Online,07/19/2013,934674.18,2456604.92,3751
United States,Snacks,12/22/2012,982086565,L,North America,Offline,01/21/2013,1305617.75,1822148.1,8795
United Arab Emirates,Household,07/15/2010,547487343,H,Middle East and Africa,Offline,07/21/2010,1151845.39,3185047.51,4583
Mexico,Vegetables,07/28/2015,937169446,L,North America,Online,09/14/2015,328099.04,556912.52,3596
United States,Household,02/11/2016,453019287,L,North America,Online,04/01/2016,805624.68,2243496.36,3381
Sweden,Baby Food,11/23/2012,557896551,H,Europe,Online,11/30/2012,235992.03,1237503.68,4889
France,Fruits,06/21/2013,267040531,H,Europe,Offline,07/04/2013,63804.78,81164.77,9089
United States,Clothes,01/04/2012,996779824,H,North America,Offline,01/10/2012,264203.18,818909.97,7493
Saudi Arabia,Meat,12/30/2013,303259499,L,Middle East and Africa,Online,02/23/2014,668029.9,990811.92,1607
India,Personal Care,10/27/2011,674247039,H,Asia-Pacific,Online,11/03/2011,312294.0,480904.24,5704
Sweden,Snacks,10/25/2013,966804968,L,Europe,Online,12/21/2013,1017212.85,1370986.59,6477
United Arab Emirates,Cereal,07/29/2016,938340587,M,Middle East and Africa,Offline,08/15/2016,461729.45,818775.3,3815
South Africa,Household,03/26/2012,713041404,L,Middle East and Africa,Offline,05/23/2012,187967.08,509527.41,787
India,Snacks,08/30/2014,191509932,L,Asia-Pacific,Offline,10/22/2014,35302.54,48801.22,221
Germany,Personal Care,04/24/2015,465827417,H,Europe,Online,05/06/2015,545372.12,766345.02,9169
Mexico,Baby Food,07/02/2013,158962391,L,North America,Online,08/18/2013,328682.31,1870384.12,7073
Japan,Vegetables,09/19/2011,670116459,L,Asia-Pacific,Offline,10/27/2011,533509.59,915430.12,5669
India,Meat,07/25/2014,864289767,L,Asia-Pacific,Offline,08/24/2014,233476.32,323563.68,528
United States,Office Supplies,04/10/2011,232850821,H,North America,Offline,04/16/2011,2386824.84,2831174.64,4428
Ireland,Clothes,07/21/2010,681223246,H,Europe,Online,07/30/2010,192823.18,571445.49,5203
Mexico,Office Supplies,02/16/2011,551155345,L,North America,Offline,04/15/2011,3612936.6,4170786.9,6713
Mexico,Fruits,07/15/2011,214706435,L,North America,Online,08/16/2011,11893.35,15479.45,1645
Saudi Arabia,Meat,01/29/2016,952666025,L,Middle East and Africa,Offline,03/02/2016,1805225.0,2883752.8,4430
Germany,Fruits,04/10/2017,236001669,M,Europe,Online,04/28/2017,2587.5,3577.5,375
Turkey,Office Supplies,01/22/2010,301380224,M,Europe,Offline,02/14/2010,5160025.64,6389521.6,9548
United Arab Emirates,Baby Food,11/16/2016,246254923,C,Middle East and Africa,Online,11/20/2016,159364.47,813217.47,3253
South Africa,Personal Care,10/17/2012,749888596,L,Middle East and Africa,Offline,12/05/2012,123893.28,170781.66,2142
Saudi Arabia,Beverages,11/02/2012,228824572,C,Middle East and Africa,Online,11/04/2012,293952.13,459401.64,9547
France,Vegetables,10/20/2012,334221394,H,Europe,Online,10/25/2012,118713.2,190261.62,1282
India,Personal Care,03/30/2011,255030819,H,Asia-Pacific,Online,04/04/2011,374111.68,545155.76,6872
Turkey,Beverages,08/11/2014,316411521,L,Europe,Offline,09/22/2014,278328.36,405795.18,8601
Italy,Household,06/20/2017,569709241,L,Europe,Online,08/16/2017,1020065.4,2846887.56,4077
Canada,Baby Food,10/12/2011,318871405,C,North America,Offline,10/13/2011,52325.88,275348.4,1076
Saudi Arabia,Cosmetics,02/18/2013,918871311,M,Middle East and Africa,Offline,03/10/2013,1915043.62,3087964.46,7082
Mexico,Meat,03/23/2017,611997917,L,North America,Offline,04/29/2017,3053972.74,4822242.88,7462
Egypt,Cereal,11/30/2014,512941401,C,Middle East and Africa,Online,12/02/2014,45752.0,79302.2,380
Belgium,Office Supplies,01/01/2013,806837607,M,Europe,Online,01/27/2013,4430602.68,5408278.68,8652
Australia,Baby Food,09/15/2012,817739417,H,Asia-Pacific,Online,09/24/2012,206931.6,1107667.8,4230
Turkey,Meat,03/22/2010,616490490,H,Europe,Online,04/01/2010,3839319.0,5629625.1,9174
France,Beverages,10/25/2012,819231224,L,Europe,Offline,12/16/2012,146033.3,218913.3,4555
India,Household,09/30/2012,914891152,C,Asia-Pacific,Online,10/03/2012,220498.5,559903.5,850
Belgium,Fruits,10/31/2014,247098055,C,Europe,Online,11/05/2014,2601.45,3306.24,369
Poland,Baby Food,08/17/2014,573822048,M,Europe,Offline,09/03/2014,86040.11,476292.83,1781
Italy,Vegetables,02/28/2014,539308778,M,Europe,Online,03/18/2014,62015.28,112189.5,699
Canada,Snacks,01/18/2011,368775486,C,North America,Online,01/21/2011,613765.62,813302.1,3978
United Kingdom,Meat,05/16/2017,332313217,L,Europe,Online,07/09/2017,89733.48,127071.6,204
Egypt,Beverages,06/15/2016,483218107,H,Middle East and Africa,Online,06/24/2016,3187.56,4719.73,101
United Arab Emirates,Baby Food,06/26/2017,891857755,H,Middle East and Africa,Online,07/05/2017,149326.06,802176.08,3254
Mexico,Cereal,03/20/2012,342263190,M,North America,Online,04/08/2012,575434.45,1031144.99,4933
United Kingdom,Beverages,01/12/2017,270798896,M,Europe,Offline,02/05/2017,220170.06,325556.12,7174
South Africa,Baby Food,05/24/2010,327402604,M,Middle East and Africa,Offline,06/13/2010,318537.33,1830803.61,6987
United States,Household,07/28/2012,827075412,H,North America,Offline,08/04/2012,1140868.0,3044173.0,4460
Australia,Cereal,10/07/2014,329938696,M,Asia-Pacific,Offline,10/27/2014,846531.84,1484091.84,7392
United States,Household,01/03/2016,845732616,L,North America,Offline,02/16/2016,413389.53,1022312.96,1591
United Kingdom,Clothes,06/05/2014,156727602,H,Europe,Offline,06/20/2014,351835.8,1083769.62,9613
Belgium,Clothes,07/27/2010,663795921,M,Europe,Online,08/13/2010,145934.88,424784.88,4056
Canada,Cosmetics,01/01/2012,250015073,L,North America,Online,02/01/2012,1869709.56,3212150.79,7107
Turkey,Beverages,10/20/2010,594886752,M,Europe,Offline,11/17/2010,275876.22,440894.76,9057
Turkey,Cosmetics,05/16/2010,841830552,L,Europe,Online,07/09/2010,77961.6,129381.12,288
Mexico,Baby Food,11/07/2011,616233458,H,North America,Offline,11/22/2011,440871.08,2522255.84,9698
Canada,Office Supplies,01/27/2017,435913717,L,North America,Online,03/21/2017,280573.81,357219.46,523
Saudi Arabia,Office Supplies,12/04/2012,817413695,L,Middle East and Africa,Offline,01/08/2013,787348.48,938022.04,1493
Egypt,Meat,12/21/2011,507426246,H,Middle East and Africa,Online,12/30/2011,3550671.3,4947591.3,8315
